country,country_serial,metric,value,unit,sector,sub_sector,sub_sub_sector,source_link,source,year
Burundi,BDI,Energy Indicator,0.1,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,0.1,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,0.1,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,0.1,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,0.1,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,0.1,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,0.1,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,0.1,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,0.1,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,0.1,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,0.1,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,0.1,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,0.1,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,0.1,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,0.1,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,0.1,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,0.1,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,0.1,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,0.1,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,0.1,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,0.1,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,0.1,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,0.1,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,0.1,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,0.1,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,0.1,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,10.2,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,10.2,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,1.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,1.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,62.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,62.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,0.1,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,0.1,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,10.2,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,10.2,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,1.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,1.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,62.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,62.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,0.1,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Burundi,BDI,Energy Indicator,0.1,%,Energy,General,National,https://africa-energy-portal.org/aep/country/burundi,Africa Energy Portal,2022
Cameroon,CMR,Access to Electricity,63.0,%,Electricity,Access,Population,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Solar Energy,100.0,MW,Renewables,Generation,Total,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,65.4,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,65.4,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,24.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,24.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,94.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,94.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,28.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,28.6,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Access to Electricity,65.4,%,Electricity,Access,Population,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Access to Electricity,65.4,%,Electricity,Access,Population,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Access to Electricity,24.8,%,Electricity,Access,Population,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Access to Electricity,24.8,%,Electricity,Access,Population,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Access to Electricity,94.6,%,Electricity,Access,Population,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Access to Electricity,94.6,%,Electricity,Access,Population,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Access to Electricity,28.6,%,Electricity,Access,Population,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Access to Electricity,28.6,%,Electricity,Access,Population,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,65.4,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,65.4,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,65.4,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,65.4,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,65.4,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,65.4,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,65.4,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,65.4,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,65.4,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,65.4,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,65.4,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,65.4,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,65.4,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,65.4,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,65.4,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,65.4,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,65.4,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,65.4,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,65.4,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,65.4,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,65.4,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,65.4,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,65.4,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,65.4,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,65.4,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,65.4,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,65.4,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,65.4,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,65.4,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,65.4,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,65.4,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,65.4,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,65.4,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,65.4,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,24.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,24.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,24.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,24.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,24.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,24.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,24.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,24.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,24.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,24.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,24.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,24.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,24.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,24.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,24.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,24.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,24.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,24.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
Cameroon,CMR,Energy Indicator,24.8,%,Energy,General,National,https://africa-energy-portal.org/aep/country/cameroon,Africa Energy Portal,2022
